grid_id,researchers,date,time_start,time_finish,time_of_transect,duration,time_recorded_wildlife,grid_line,grid_line_detected,grid_line_direction,x_transect,y_transect,x_mid,y_mid,x_species,y_species,habitat_type,species_detected,scientific_name,wildlife_size,bearing_to_wildlife,distance_to_wildlife,bearing_to_line,distance_perpendicular,province,notes
09,"Bon Dea, Thang Sros and Khiev Kimnannara",2023-01-26,6:06,11:30,AM,5:24,NA,B,NA,east,589052,1444901,589552,1444401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
09,"Bon Dea, Thang Sros and Khiev Kimnannara",2023-01-26,6:06,11:30,AM,5:24,NA,C,NA,south,590052,1444901,589552,1444401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
09,"Bon Dea, Thang Sros and Khiev Kimnannara",2023-01-26,6:06,11:30,AM,5:24,NA,D,NA,west,590052,1443901,589552,1444401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
09,"Bon Dea, Thang Sros and Khiev Kimnannara",2023-01-26,13:00,16:32,PM,3:32,NA,A ,NA,north,589052,1443901,589552,1444401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
09,"Bon Dea, Thang Sros and Khiev Kimnannara",2023-01-26,13:00,16:32,PM,3:32,NA,D,NA,west,590052,1443901,589552,1444401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
09,"Bon Dea, Thang Sros and Khiev Kimnannara",2023-01-26,13:00,16:32,PM,3:32,NA,C,NA,south,590052,1444901,589552,1444401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
09,"Bon Dea, Thang Sros and Khiev Kimnannara",2023-01-26,13:00,16:32,PM,3:32,NA,B,NA,east,589052,1444901,589552,1444401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
09,"Bon Dea, Thang Sros and Khiev Kimnannara",2023-01-26,6:06,11:30,AM,5:24,8:09,B,B - C,east,NA,NA,589552,1444401,589606,1449911,Semi-evergreen,Wild pig,Sus scrofa,3,300,24,90,20.78460969082650000000,Kratie,
09,"Bon Dea, Thang Sros and Khiev Kimnannara",2023-01-26,13:00,16:32,PM,3:32,15:18,B,C - B,east,NA,NA,589552,1444401,589183,1448866,Semi-evergreen,Gaur,Bos gaurus,6,280,47,270,46.28596439157380000000,Kratie,
10,Lon Sopheanna and Chey Chet,2023-01-20,6:05,11:35,AM,5:30,NA,A ,NA,north,581052,1444901,581052,1445401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
10,Lon Sopheanna and Chey Chet,2023-01-20,6:05,11:35,AM,5:30,NA,B,NA,east,581052,1445901,581052,1445401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
10,Lon Sopheanna and Chey Chet,2023-01-20,6:05,11:35,AM,5:30,NA,C,NA,south,582052,1445901,581052,1445401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
10,Lon Sopheanna and Chey Chet,2023-01-20,6:05,11:35,AM,5:30,NA,D,NA,west,582052,1444901,581052,1445401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
10,Lon Sopheanna and Chey Chet,2023-01-20,13:00,16:40,PM,3:40,NA,A ,NA,north,581052,1444901,581052,1445401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
10,Lon Sopheanna and Chey Chet,2023-01-20,13:00,16:40,PM,3:40,NA,D,NA,west,582052,1444901,581052,1445401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
10,Lon Sopheanna and Chey Chet,2023-01-20,13:00,16:40,PM,3:40,NA,C,NA,south,582052,1445901,581052,1445401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
10,Lon Sopheanna and Chey Chet,2023-01-20,13:00,16:40,PM,3:40,NA,B,NA,east,581052,1445901,581052,1445401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
10,Lon Sopheanna and Chey Chet,2023-01-20,6:05,11:35,AM,5:30,9:03,B,B - C,east,NA,NA,581052,1445401,581805,1445957,Evergreen,Wild pig,Sus scrofa,5,146,20,90,11.18385806941490000000,Kratie,
11,"Hul Bora, Him Yul and Chhay Lay",2023-02-12,6:00,11:33,AM,5:33,6:26,A ,A​​ - B,north,NA,NA,561552,1446401,561033,1446183,Evergreen,Green Peafowl,Pavo muticus,1,60,70,360,60.62177826491070000000,Kampong Thom,
11,"Hul Bora, Him Yul and Chhay Lay",2023-02-12,6:00,11:33,AM,5:33,NA,A ,NA,north,561052,1445901,561552,1446401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
11,"Hul Bora, Him Yul and Chhay Lay",2023-02-12,6:00,11:33,AM,5:33,NA,B,NA,east,561052,1446901,561552,1446401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
11,"Hul Bora, Him Yul and Chhay Lay",2023-02-12,6:00,11:33,AM,5:33,NA,C,NA,south,562052,1446901,561552,1446401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
11,"Hul Bora, Him Yul and Chhay Lay",2023-02-12,6:00,11:33,AM,5:33,NA,D,NA,west,562052,1445901,561552,1446401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
11,"Hul Bora, Him Yul and Chhay Lay",2023-02-12,13:00,16:35,PM,3:35,NA,A ,NA,north,561052,1445901,561552,1446401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
11,"Hul Bora, Him Yul and Chhay Lay",2023-02-12,13:00,16:35,PM,3:35,NA,D,NA,west,562052,1445901,561552,1446401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
11,"Hul Bora, Him Yul and Chhay Lay",2023-02-12,13:00,16:35,PM,3:35,NA,C,NA,south,562052,1446901,561552,1446401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
11,"Hul Bora, Him Yul and Chhay Lay",2023-02-12,13:00,16:35,PM,3:35,NA,B,NA,east,561052,1446901,561552,1446401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
11,"Hul Bora, Him Yul and Chhay Lay",2023-02-12,13:00,16:35,PM,3:35,15:43,A ,B - A,south,NA,NA,561552,1446401,561033,1446444,Evergreen,Great Hornbill,Buceros bicornis,1,54,48,180,38.83281572999750000000,Kampong Thom,
11,"Hul Bora, Him Yul and Chhay Lay",2023-02-12,6:00,11:33,AM,5:33,7:44,B,B - C,east,NA,NA,561552,1446401,561477,1446941,Evergreen,Wild pig,Sus scrofa,2,161,36,90,11.72045356045760000000,Kampong Thom,
11,"Hul Bora, Him Yul and Chhay Lay",2023-02-12,6:00,11:33,AM,5:33,9:26,D ,D - A,west,NA,NA,561552,1446401,561904,1445877,Evergreen,Great Hornbill,Buceros bicornis,1,250,49,270,46.04493841850950000000,Kampong Thom,
12,"Khorn Doeurn, Sroeurn Makara and Dong Phirun",2023-02-13,6:07,11:43,AM,5:36,7:10,A ,A​​ - B,north,NA,NA,559552,1448401,559053,1448849,Evergreen,Great Hornbill,Buceros bicornis,2,80,18,360,17.72653955421970000000,Kampong Thom,
12,"Khorn Doeurn, Sroeurn Makara and Dong Phirun",2023-02-13,13:00,16:43,PM,3:43,13:24,D,A - D,west,NA,NA,559552,1448401,559517,1447869,Evergreen,Long-tailed macaque,Macaca fascicularis,5,50,72,90,55.15519990456640000000,Kampong Thom,
12,"Khorn Doeurn, Sroeurn Makara and Dong Phirun",2023-02-13,6:07,11:43,AM,5:36,NA,A ,NA,north,559052,1447901,559552,1448401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
12,"Khorn Doeurn, Sroeurn Makara and Dong Phirun",2023-02-13,6:07,11:43,AM,5:36,NA,B,NA,east,559052,1448901,559552,1448401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
12,"Khorn Doeurn, Sroeurn Makara and Dong Phirun",2023-02-13,6:07,11:43,AM,5:36,NA,C,NA,south,560052,1448901,559552,1448401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
12,"Khorn Doeurn, Sroeurn Makara and Dong Phirun",2023-02-13,6:07,11:43,AM,5:36,NA,D,NA,west,560052,1447901,559552,1448401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
12,"Khorn Doeurn, Sroeurn Makara and Dong Phirun",2023-02-13,13:00,16:43,PM,3:43,NA,A ,NA,north,559052,1447901,559552,1448401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
12,"Khorn Doeurn, Sroeurn Makara and Dong Phirun",2023-02-13,13:00,16:43,PM,3:43,NA,D,NA,west,560052,1447901,559552,1448401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
12,"Khorn Doeurn, Sroeurn Makara and Dong Phirun",2023-02-13,13:00,16:43,PM,3:43,NA,C,NA,south,560052,1448901,559552,1448401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
12,"Khorn Doeurn, Sroeurn Makara and Dong Phirun",2023-02-13,13:00,16:43,PM,3:43,NA,B,NA,east,559052,1448901,559552,1448401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
12,"Khorn Doeurn, Sroeurn Makara and Dong Phirun",2023-02-13,6:07,11:43,AM,5:36,8:00,B,B - C,east,NA,NA,559552,1448401,559485,1448887,Evergreen,Great Hornbill,Buceros bicornis,2,30,45,90,22.50000000000000000000,Kampong Thom,
12,"Khorn Doeurn, Sroeurn Makara and Dong Phirun",2023-02-13,6:07,11:43,AM,5:36,8:25,B,B - C,east,NA,NA,559552,1448401,559925,1448884,Evergreen,Great Hornbill,Buceros bicornis,3,350,37,90,6.42498257367642000000,Kampong Thom,
13,Khiev Kimnannara and Bon Dea,2023-01-19,6:00,11:40,AM,5:40,NA,A ,NA,north,579052,1449901,579552,1450401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
13,Khiev Kimnannara and Bon Dea,2023-01-19,6:00,11:40,AM,5:40,NA,B,NA,east,579052,1450901,579552,1450401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
13,Khiev Kimnannara and Bon Dea,2023-01-19,6:00,11:40,AM,5:40,NA,C,NA,south,580052,1450901,579552,1450401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
13,Khiev Kimnannara and Bon Dea,2023-01-19,6:00,11:40,AM,5:40,NA,D,NA,west,580052,1449901,579552,1450401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
13,Khiev Kimnannara and Bon Dea,2023-01-19,13:10,17:05,PM,3:55,NA,A ,NA,north,579052,1449901,579552,1450401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
13,Khiev Kimnannara and Bon Dea,2023-01-19,13:10,17:05,PM,3:55,NA,D,NA,west,580052,1449901,579552,1450401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
13,Khiev Kimnannara and Bon Dea,2023-01-19,13:10,17:05,PM,3:55,NA,C,NA,south,580052,1450901,579552,1450401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
13,Khiev Kimnannara and Bon Dea,2023-01-19,13:10,17:05,PM,3:55,NA,B,NA,east,579052,1450901,579552,1450401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
13,Khiev Kimnannara and Bon Dea,2023-01-19,6:00,11:40,AM,5:40,7:50,B,B - C,east,NA,NA,579552,1450401,579124,1450902,Evergreen,Great Hornbill,Buceros bicornis,1,30,13,90,6.50000000000000000000,Kratie,
13,Khiev Kimnannara and Bon Dea,2023-01-19,6:00,11:40,AM,5:40,7:53,B,B - C,east,NA,NA,579552,1450401,579124,1450902,Evergreen,Great Hornbill,Buceros bicornis,1,15,40,90,10.35276180410080000000,Kratie,
13,Khiev Kimnannara and Bon Dea,2023-01-19,6:00,11:40,AM,5:40,8:36,B,B - C,east,NA,NA,579552,1450401,579487,1450855,Evergreen,Great Hornbill,Buceros bicornis,1,70,52,90,48.86401628086720000000,Kratie,
13,Khiev Kimnannara and Bon Dea,2023-01-19,6:00,11:40,AM,5:40,9:10,B,B - C,east,NA,NA,579552,1450401,579749,1450814,Evergreen,Great Hornbill,Buceros bicornis,1,210,39,90,19.50000000000000000000,Kratie,
14,"Khiev Kimnannara, Him Yul, and Rot Polo",2023-02-24,6:05,11:30,AM,5:25,NA,A ,NA,north,548052,1450901,548552,1451401,NA,NA,Grassland,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,Grid #14 was cancel because there is big porn crossing the line 
14,"Khiev Kimnannara, Him Yul, and Rot Polo",2023-02-24,6:05,11:30,AM,5:25,NA,B,NA,east,548052,1451901,548552,1451401,NA,NA,Grassland,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,Grid #14 was cancel because there is big porn crossing the line 
14,"Khiev Kimnannara, Him Yul, and Rot Polo",2023-02-24,6:05,11:30,AM,5:25,NA,C,NA,south,549052,1451901,548552,1451401,NA,NA,Grassland,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,Grid #14 was cancel because there is big porn crossing the line 
14,"Khiev Kimnannara, Him Yul, and Rot Polo",2023-02-24,6:05,11:30,AM,5:25,NA,D ,NA,west,549052,1450901,548552,1451401,NA,NA,Grassland,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,Grid #14 was cancel because there is big porn crossing the line 
14,"Khiev Kimnannara, Him Yul, and Rot Polo",2023-02-24,13:00,16:30,PM,3:30,NA,A ,NA,north,548052,1450901,548552,1451401,NA,NA,Grassland,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,Grid #14 was cancel because there is big porn crossing the line 
14,"Khiev Kimnannara, Him Yul, and Rot Polo",2023-02-24,13:00,16:30,PM,3:30,NA,D ,NA,west,549052,1450901,548552,1451401,NA,NA,Grassland,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,Grid #14 was cancel because there is big porn crossing the line 
14,"Khiev Kimnannara, Him Yul, and Rot Polo",2023-02-24,13:00,16:30,PM,3:30,NA,C ,NA,south,549052,1451901,548552,1451401,NA,NA,Grassland,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,Grid #14 was cancel because there is big porn crossing the line 
14,"Khiev Kimnannara, Him Yul, and Rot Polo",2023-02-24,13:00,16:30,PM,3:30,NA,B ,NA,east,548052,1451901,548552,1451401,NA,NA,Grassland,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,Grid #14 was cancel because there is big porn crossing the line 
15,Chey Chet and Lon Sopheanna,2023-01-24,6:00,11:30,AM,5:30,6:30,A ,A​​ - B,north,NA,NA,589552,1451401,589016,1451201,Semi-evergreen,Great Hornbill,Buceros bicornis,11,60,35,360,30.31088913245540000000,Kratie,
15,Chey Chet and Lon Sopheanna,2023-01-24,6:00,11:30,AM,5:30,NA,A ,NA,north,589052,1450901,589552,1451401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
15,Chey Chet and Lon Sopheanna,2023-01-24,6:00,11:30,AM,5:30,NA,B,NA,east,589052,1451901,589552,1451401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
15,Chey Chet and Lon Sopheanna,2023-01-24,6:00,11:30,AM,5:30,NA,C,NA,south,590052,1451901,589552,1451401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
15,Chey Chet and Lon Sopheanna,2023-01-24,6:00,11:30,AM,5:30,NA,D,NA,west,590052,1450901,589552,1451401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
15,Chey Chet and Lon Sopheanna,2023-01-24,13:00,16:30,PM,3:30,NA,A ,NA,north,589052,1450901,589552,1451401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
15,Chey Chet and Lon Sopheanna,2023-01-24,13:00,16:30,PM,3:30,NA,D,NA,west,590052,1450901,589552,1451401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
15,Chey Chet and Lon Sopheanna,2023-01-24,13:00,16:30,PM,3:30,NA,C,NA,south,590052,1451901,589552,1451401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
15,Chey Chet and Lon Sopheanna,2023-01-24,13:00,16:30,PM,3:30,NA,B,NA,east,589052,1451901,589552,1451401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
15,Chey Chet and Lon Sopheanna,2023-01-24,13:00,16:30,PM,3:30,13:52,D,A - D,west,NA,NA,589552,1451401,590015,1450900,Semi-evergreen,Great Hornbill,Buceros bicornis,1,60,90,90,77.94228634059950000000,Kratie,
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,6:00,11:30,AM,5:30,7:03,A ,A​​ - B,north,NA,NA,577552,1453401,577063,1453368,Evergreen,Wild pig,Sus scrofa,10,330,15,360,7.50000000000001000000,Kratie,
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,6:00,11:30,AM,5:30,NA,A ,NA,north,577052,1452901,577552,1453401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,6:00,11:30,AM,5:30,NA,B,NA,east,577052,1453901,577552,1453401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,6:00,11:30,AM,5:30,NA,C,NA,south,578052,1453901,577552,1453401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,6:00,11:30,AM,5:30,NA,D,NA,west,578052,1452901,577552,1453401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,13:00,16:30,PM,3:30,NA,A ,NA,north,577052,1452901,577552,1453401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,13:00,16:30,PM,3:30,NA,D,NA,west,578052,1452901,577552,1453401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,13:00,16:30,PM,3:30,NA,C,NA,south,578052,1453901,577552,1453401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,13:00,16:30,PM,3:30,NA,B,NA,east,577052,1453901,577552,1453401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,6:00,11:30,AM,5:30,8:08,B,B - C,east,NA,NA,577552,1453401,577448,1453905,Evergreen,Great Hornbill,Buceros bicornis,1,350,55,90,9.55064977168117000000,Kratie,
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,6:00,11:30,AM,5:30,10:05,D ,D - A,west,NA,NA,577552,1453401,578018,1452902,Evergreen,Great Hornbill,Buceros bicornis,1,200,35,270,11.97070501639840000000,Kratie,
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,6:00,11:30,AM,5:30,10:13,D ,D - A,west,NA,NA,577552,1453401,577902,1452914,Evergreen,Great Hornbill,Buceros bicornis,1,225,25,270,17.67766952966370000000,Kratie,
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,6:00,11:30,AM,5:30,10:16,D ,D - A,west,NA,NA,577552,1453401,577879,1452917,Evergreen,Pileated gibbon,Hylobates pileatus,2,235,51,270,41.77675425873860000000,Kratie,
16,"Heam Pheak, Theam Vichet and Saly Suny",2023-01-22,13:00,16:30,PM,3:30,14:10,C,D - C,south,NA,NA,577552,1453401,578060,1452933,Evergreen,Indochinese silvered langur,Trachypithecus germaini,1,240,35,360,30.31088913245530000000,Kratie,
17,Lon Sopheanna and Chey Chet and Prak Sina,2023-02-09,6:05,11:35,AM,5:30,NA,A ,NA,north,541052,1454901,541552,1455401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
17,Lon Sopheanna and Chey Chet and Prak Sina,2023-02-09,6:05,11:35,AM,5:30,NA,B,NA,east,541052,1455901,541552,1455401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
17,Lon Sopheanna and Chey Chet and Prak Sina,2023-02-09,6:05,11:35,AM,5:30,NA,C,NA,south,542052,1455901,541552,1455401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
17,Lon Sopheanna and Chey Chet and Prak Sina,2023-02-09,6:05,11:35,AM,5:30,NA,D,NA,west,542052,1454901,541552,1455401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
17,Lon Sopheanna and Chey Chet and Prak Sina,2023-02-09,13:03,16:34,PM,3:31,NA,A ,NA,north,541052,1454901,541552,1455401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
17,Lon Sopheanna and Chey Chet and Prak Sina,2023-02-09,13:03,16:34,PM,3:31,NA,D,NA,west,542052,1454901,541552,1455401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
17,Lon Sopheanna and Chey Chet and Prak Sina,2023-02-09,13:03,16:34,PM,3:31,NA,C,NA,south,542052,1455901,541552,1455401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
17,Lon Sopheanna and Chey Chet and Prak Sina,2023-02-09,13:03,16:34,PM,3:31,NA,B,NA,east,541052,1455901,541552,1455401,NA,NA,Semi-evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,6:00,11:35,AM,5:35,6:25,A ,A​​ - B,north,NA,NA,581552,1455401,581046,1454946,Evergreen,Great Hornbill,Buceros bicornis,2,290,50,360,46.98463103929540000000,Kratie,
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,6:00,11:35,AM,5:35,6:48,A ,A​​ - B,north,NA,NA,581552,1455401,581024,1455156,Evergreen,Great Hornbill,Buceros bicornis,2,55,35,360,28.67032155011470000000,Kratie,
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,6:00,11:35,AM,5:35,7:30,A ,A​​ - B,north,NA,NA,581552,1455401,581042,1455865,Evergreen,Wild pig,Sus scrofa,1,90,15,360,15.00000000000000000000,Kratie,
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,6:00,11:35,AM,5:35,NA,A ,NA,north,581052,1454901,581552,1455401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,6:00,11:35,AM,5:35,NA,B,NA,east,581052,1455901,581552,1455401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,6:00,11:35,AM,5:35,NA,C,NA,south,582052,1455901,581552,1455401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,6:00,11:35,AM,5:35,NA,D,NA,west,582052,1454901,581552,1455401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,13:00,16:42,PM,3:42,NA,A ,NA,north,581052,1454901,581552,1455401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,13:00,16:42,PM,3:42,NA,D,NA,west,582052,1454901,581552,1455401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,13:00,16:42,PM,3:42,NA,C,NA,south,582052,1455901,581552,1455401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,13:00,16:42,PM,3:42,NA,B,NA,east,581052,1455901,581552,1455401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,6:00,11:35,AM,5:35,8:42,B,B - C,east,NA,NA,581552,1455401,581920,1455909,Evergreen,Indochinese silvered langur,Trachypithecus germaini,3,50,19,90,14.55484441926060000000,Kratie,
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,6:00,11:35,AM,5:35,10:39,D ,D - A,west,NA,NA,581552,1455401,581945,1454907,Evergreen,Long-tailed macaque,Macaca fascicularis,2,18,30,270,9.27050983124842000000,Kratie,
18,"Nov Soa, Chea Vanna and Chea Nim",2023-01-20,6:00,11:35,AM,5:35,10:41,D ,D - A,west,NA,NA,581552,1455401,581945,1454907,Evergreen,Great Hornbill,Buceros bicornis,2,250,21,270,19.73354503650410000000,Kratie,
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,6:00,11:35,AM,5:35,6:23,A ,A​​ - B,north,NA,NA,569552,1456401,569056,1455998,Evergreen,Long-tailed macaque,Macaca fascicularis,1,120,28,360,24.24871130596430000000,Kratie,
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,6:00,11:35,AM,5:35,NA,A ,NA,north,569052,1455901,569552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,6:00,11:35,AM,5:35,NA,B,NA,east,569052,1456901,569552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,6:00,11:35,AM,5:35,NA,C,NA,south,570052,1456901,569552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,6:00,11:35,AM,5:35,NA,D,NA,west,570052,1455901,569552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,13:00,16:30,PM,3:30,NA,A ,NA,north,569052,1455901,569552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
